Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201906,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,3776
201906,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,3240
201906,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,250462
201906,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,270298
201906,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,8942
201906,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,9309
201906,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6906
201906,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7359
201906,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,35082
201906,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,38900
201906,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,144785
201906,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,146619
201906,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8386
201906,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,9013
201906,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,21008
201906,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,22110
201906,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,8460
201906,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,8968
201906,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,24937
201906,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,24479
201906,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9728
201906,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10181
201906,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,9960
201906,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,10688
201906,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,10698
201906,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,10544
201906,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,10304
201906,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,10215
201906,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,977
201906,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1059
201906,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,368
201906,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,268
201906,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,217714
201906,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,226191
201906,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,19956
201906,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,22065
201906,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,A,225
201906,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,1415
201906,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,1308
201906,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,13859
201906,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,14459
201906,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,4532
201906,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,4360
201906,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,572
201906,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1390
201906,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,1034
201906,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,2396
201906,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,719
201906,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,1129
201906,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1214
201906,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,2651
201906,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,1661
201906,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,25543
201906,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,26633
201906,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15433
201906,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,16004
201906,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,4331
201906,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,5408
201906,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,368
201906,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,13914
201906,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,14967
201906,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,5382
201906,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,5964
201906,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,3625
201906,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,4374
201906,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6992
201906,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,7031
201906,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,8819
201906,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,10443
201906,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,61726
201906,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,63866
201906,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,871
201906,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,735
201906,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,15737
201906,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,16575
201906,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,14195
201906,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,15440
201906,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,21044
201906,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,23513
201906,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,6331
201906,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,6920
201906,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,16533
201906,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,17580
201906,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,13167
201906,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,11978
201906,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6894
201906,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7086
201906,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15501
201906,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,16577
201906,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,971
201906,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,955
201906,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,21763
201906,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,21968
201906,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,156596
201906,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,158096
201906,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,439
201906,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,1027
201906,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,1158
201906,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,149170
201906,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,149120
201906,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,107
201906,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,15208
201906,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,16464
201906,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,8904
201906,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,9391
201906,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,7415
201906,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,8238
201906,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,4022
201906,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,4454
201906,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Thru / Transit,Other,International,G,102
201906,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Deplaned,Other,International,G,3630
201906,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Enplaned,Other,International,G,3959
201906,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9500
201906,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,10180
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,7993
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,10779
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,293199
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,296899
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,4
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,532017
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,546592
201906,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,1336
201906,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,85107
201906,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,97383
201906,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,1108
201906,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,13220
201906,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,12168
201906,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,E,205
201906,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,Terminal 3,F,398
201906,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,836
201906,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,366
201906,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,14500
201906,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,12179
201906,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,14359
201906,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,23234
201906,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,58472
201906,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,56322
201906,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,10264
201906,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,30575
201906,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,4949
201906,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,5496
201906,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,21637
201906,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,9314
201906,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,10149
201906,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,12712
201906,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,13659
201906,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,14527
201906,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,16127
201906,XL Airways France,SE,XL Airways France,SE,International,Europe,Deplaned,Other,International,A,1048
201906,XL Airways France,SE,XL Airways France,SE,International,Europe,Enplaned,Other,International,A,1044
201907,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,6220
201907,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,5485
201907,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,9291
201907,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,7707
201907,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,18768
201907,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,18408
201907,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,56803
201907,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,48454
201907,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,13102
201907,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,10912
201907,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,24710
201907,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,22777
201907,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,8867
201907,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,9194
201907,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Deplaned,Other,International,A,4066
201907,Air Italy S.P.A,IG,Air Italy S.P.A,IG,International,Europe,Enplaned,Other,International,A,2555
201907,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,6396
201907,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6546
201907,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,3207
201907,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,3291
201907,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,264850
201907,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,259940
201907,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9150
201907,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,9153
201907,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,7643
201907,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7024
201907,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,43564
201907,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,44187
201907,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,111052
201907,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,140717
201907,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,9464
201907,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,8153
201907,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,21748
201907,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19960
201907,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,8549
201907,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,8731
201907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,28315
201907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,21690
201907,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10724
201907,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9941
201907,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,11038
201907,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,10103
201907,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,10351
201907,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,8768
201907,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,9603
201907,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,9157
201907,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,1110
201907,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,1173
201907,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,240561
201907,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,236044
201907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,19908
201907,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,16525
201907,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Enplaned,Other,International,A,2346
201907,El Al Israel Airlines LTD.,LY,El Al Israel Airlines LTD.,LY,International,Middle East,Deplaned,Other,International,G,3423
201907,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14906
201907,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,14320
201907,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,4691
201907,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,4187
201907,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,315
201907,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,1441
201907,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,1088
201907,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,3332
201907,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,343
201907,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,842
201907,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,1197
201907,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,1475
201907,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,2797
201907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,International,A,7841
201907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,International,A,7851
201907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,18800
201907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18105
201907,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,16259
201907,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,16680
201907,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,5624
201907,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,3589
201907,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,380
201907,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,15759
201907,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,16639
201907,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,6846
201907,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,6014
201907,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Deplaned,Other,International,A,4579
201907,Icelandair EHF,FI,Icelandair EHF,FI,International,Europe,Enplaned,Other,International,A,3719
201907,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7273
201907,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5954
201907,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,10781
201907,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,9719
201907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,43383
201907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,42044
201907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,906
201907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,905
201907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,Terminal 1,B,18508
201907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18864
201907,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,18215
201907,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,14634
201907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,16243
201907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,15089
201907,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,24255
201907,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,21156
201907,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Deplaned,Other,International,A,7138
201907,Norwegian Air UK Ltd,DI,Norwegian Air UK Ltd,DI,International,Europe,Enplaned,Other,International,A,6861
201907,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,18436
201907,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,15298
201907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,13576
201907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,13534
201907,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,7517
201907,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,7037
201907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16925
201907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15839
201907,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,21603
201907,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,21310
201907,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,164540
201907,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,164144
201907,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,300
201907,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,261
201907,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,154803
201907,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,153831
201907,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,70
201907,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,22488
201907,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,14325
201907,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,9591
201907,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,8428
201907,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,7982
201907,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,8218
201907,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Deplaned,Other,International,G,6150
201907,TAP Air Portugal,TP,TAP Air Portugal,TP,International,Europe,Enplaned,Other,International,G,4728
201907,Thomas Cook Airlines,MT,Thomas Cook Airlines,MT,International,Europe,Deplaned,Other,International,G,3860
